topsoil_porosity,topsoil_alpha,topsoil_thetar,topsoil_ks,topsoil_n,clay_porosity,clay_alpha,clay_thetar,clay_ks,clay_n,wlt_porosity,wlt_alpha,wlt_thetar,wlt_ks,wlt_n,ult_porosity,ult_alpha,ult_thetar,ult_ks,ult_n,rh,lai,growstart,growend,wind,rmw,rmd,cn,beta,ar,liner_defects,liner_pinholes,weather_solrad,weather_precip,weather_temp,evap,runoff,precip,perc_topsoil,perc_liner,perc_clay,perc_wlt,perc_ult,drain_topsoil,wc_topsoil,wc_clay,wc_wlt,wc_ult
0.307,0.0126,0.0565,0.00253,1.0718,0.534,0.20800000000000002,0.1444,3.5400000000000004e-4,1.2834,0.378,0.008799999999999999,0.2037,6.620000000000001e-5,1.3254000000000001,0.396,0.0057,0.22010000000000002,1.1780000000000001e-7,1.3601,76,4,138,264,4.83,226,386,82.6,1.18,247,4.9,0.474,264.3,0.16,46.6,21.9,0,49.75,25.237,25.237,25.237,25.237,25.237,0.313,0.23128262436042224,0.484,0.3159613236857982,0.3759968417752582
0.302,0.016,0.0634,0.0021000000000000003,1.0746,0.554,0.2257,0.1095,5.94e-4,1.2885,0.386,0.0081,0.20329999999999998,4.5430000000000004e-5,1.2804,0.393,0.0071,0.1414,1.42e-7,1.2499,75.5,0.3,134,265,4.58,221,390,65.4,1.46,234,7.6000000000000005,0.879,251.7,0.14,48.5,22.077,0,42.449999999999996,17.977,17.977,17.977,17.977,17.977,0.096,0.21249156880004968,0.504,0.3489470896578539,0.372972192574
0.308,0.0114,0.0503,0.00286,1.0649,0.538,0.2326,0.1651,3.8500000000000003e-4,1.2814,0.382,0.0125,0.12890000000000001,4.3457e-5,1.2393,0.387,0.0053,0.12380000000000001,1.41e-7,1.4733,76.1,1.39,132,272,4.52,222,390,42,1.9,235,2.3,0.698,250.7,0.14,45.9,20.633,0,42.449999999999996,19.012,19.012,19.012,19.012,19.012,0.505,0.24145568745127235,0.48800000000000004,0.35196610368054426,0.36700000000000005
0.259,0.0132,0.068,0.00277,1.079,0.47,0.2218,0.12630000000000002,2.618e-4,1.2863,0.42300000000000004,0.0104,0.11850000000000001,5.47e-5,1.2094,0.385,0.0083,0.09620000000000001,7.24e-8,1.2509000000000001,76.3,1.56,130,276,4.22,233,387,67.8,1.07,237,8,0.789,264.8,0.12,46.699999999999996,21.184,0,35.15,11.568,11.568,11.568,11.568,11.568,0.098,0.17753942780106535,0.42,0.35827231050089847,0.3649899485084
0.265,0.0142,0.081,0.00245,1.0526,0.556,0.22160000000000002,0.1673,4.65e-4,1.2898,0.406,0.0116,0.1719,9.59e-5,1.5194,0.40900000000000003,0.0056,0.0796,1.085e-7,1.1505,76.1,3.8299999999999996,139,263,3.76,219,382,48.7,1.29,236,2.3,0.674,244.8,0.13,45.699999999999996,19.477,0,38.8,16.67,16.67,16.67,16.67,16.67,0.353,0.2064847218558913,0.506,0.2940532751146333,0.3889868098723451
0.294,0.013399999999999999,0.0577,0.00209,1.0675999999999999,0.525,0.23470000000000002,0.13369999999999999,2.55e-4,1.2873000000000001,0.401,0.008799999999999999,0.19790000000000002,5.089e-5,1.3309000000000002,0.41300000000000003,0.0043,0.1395,1.177e-7,1.2653,76.19999999999999,2.61,130,270,4.27,217,389,73.4,1.28,229,9.3,0.792,255.4,0.12,48.4,21.577,0,35.15,11.215,11.215,11.215,11.215,11.215,0.058,0.20545343148396342,0.475,0.33580605539418634,0.39298834901765384
0.307,0.014499999999999999,0.066,0.00228,1.0637,0.519,0.2034,0.1471,3.31e-4,1.3283,0.406,0.0108,0.08180000000000001,4.803e-5,1.362,0.40800000000000003,0.0053,0.1383,9.97e-8,1.2361000000000002,75.8,2.84,130,269,4.14,229,386,49,1.5,230,6.1000000000000005,0.698,260.5,0.13,48.3,21.766,0,38.8,14.613,14.613,14.613,14.613,14.613,0.121,0.22270105905970877,0.469,0.330807120756743,0.38800000000000007
0.32299999999999995,0.0143,0.0527,0.0024400000000000003,1.0653,0.496,0.2081,0.2147,2.168e-4,1.3675,0.43100000000000005,0.0106,0.155,8.21e-5,1.4593,0.403,0.008199999999999999,0.10930000000000001,1.47e-7,1.2598,76.1,1.87,133,263,4.54,218,394,52.1,1.36,236,6.2,0.474,249.1,0.14,47.699999999999996,21.34,0,42.449999999999996,18.604,18.604,18.604,18.604,18.604,0.206,0.23805462193801585,0.446,0.31600437763343997,0.38297091700399993
0.304,0.015099999999999999,0.067,0.00256,1.0402,0.498,0.23270000000000002,0.1169,3.19e-4,1.2695,0.41300000000000003,0.0104,0.1734,8.400000000000001e-5,1.4232,0.392,0.0073,0.187,1.311e-7,1.5671000000000002,76.39999999999999,2.2199999999999998,130,276,4.8,219,382,78.9,1.37,231,3.1,0.64,258.7,0.11,47.1,21.682,0,31.5,7.387,7.387,7.387,7.387,7.387,0.131,0.23005630938585683,0.448,0.30642315883820304,0.3719845761301864
0.294,0.0138,0.0854,0.00309,1.0897,0.495,0.20420000000000002,0.15710000000000002,4.55e-4,1.2762,0.403,0.0073,0.1152,6.390000000000001e-5,1.4087,0.397,0.0046,0.1524,1.232e-7,1.2437,75.89999999999999,1.19,130,264,4.47,218,392,82.2,1.49,245,2.1,0.638,250.3,0.11,48.1,21.561,0,31.5,7.422,7.422,7.422,7.422,7.422,0.217,0.2081638292833044,0.445,0.311,0.3769878379518746
0.298,0.012400000000000001,0.06609999999999999,0.0028,1.0936,0.533,0.228,0.2087,4.8499999999999997e-4,1.2423,0.41500000000000004,0.0083,0.2243,7.97e-5,1.5692000000000002,0.42100000000000004,0.007700000000000001,0.1673,1.45e-7,1.2278,76,2.38,132,272,4.41,226,393,67.2,1.05,244,6.1000000000000005,0.631,244.4,0.16,49,21.566,0,49.75,25.616,25.616,25.616,25.616,25.616,0.268,0.21446832514418146,0.483,0.3291525374125303,0.4010000000000001
0.307,0.0154,0.053899999999999997,0.00274,1.0747,0.557,0.221,0.18259999999999998,9.01e-4,1.3146,0.41100000000000003,0.010100000000000001,0.1593,7.89e-5,1.3816000000000002,0.397,0.0084,0.1227,1.227e-7,1.368,76,1.02,128,263,4.17,237,381,71.3,1.46,245,7.300000000000001,0.41300000000000003,246.3,0.16,49.1,21.418,0,49.75,25.829,25.829,25.829,25.829,25.829,0.203,0.2188261924136443,0.507,0.3197483209107521,0.37697711627420005
0.321,0.0137,0.057999999999999996,0.00164,1.0825,0.541,0.2669,0.1216,5.58e-4,1.2590000000000001,0.393,0.010100000000000001,0.1769,5.96e-5,1.5517,0.383,0.0046,0.1288,2.2099999999999998e-7,1.4037000000000002,76.3,3.11,129,268,4.78,224,395,81.1,1.29,245,9.4,0.608,242.2,0.16,48.4,21.516,0,49.75,25.849,25.849,25.849,25.849,25.849,0.085,0.22901076705248147,0.491,0.3162805304817229,0.36300000000000004
0.271,0.0139,0.06609999999999999,0.00226,1.0794,0.519,0.2252,0.19669999999999999,3.03e-4,1.2981,0.397,0.0169,0.14329999999999998,4.3335000000000004e-5,1.4757,0.399,0.0053,0.14529999999999998,1.49e-7,1.2597,75.8,0.84,134,272,4.75,224,394,68.1,1.81,238,1.5999999999999999,0.855,258.2,0.13,48,22.232,0,38.8,13.908,13.908,13.908,13.908,13.908,0.36,0.2055369881620399,0.469,0.36696831363441373,0.37897040677599997
0.286,0.013000000000000001,0.0653,0.00257,1.0769,0.473,0.2177,0.17570000000000002,2.831e-4,1.2973000000000001,0.387,0.008400000000000001,0.1037,5.92e-5,1.2283000000000002,0.403,0.0044,0.0877,1.204e-7,1.3749,75.8,1.44,135,264,4.359999999999999,236,389,79.9,1.12,237,8.1,0.40800000000000003,246.2,0.14,46.4,20.582,0,42.449999999999996,19.414,19.414,19.414,19.414,19.414,0.154,0.20152581841210676,0.423,0.32403793069131903,0.38300000000000006
0.293,0.0131,0.0538,0.00173,1.0648,0.48,0.20950000000000002,0.17370000000000002,3.8e-4,1.4035,0.404,0.011099999999999999,0.14379999999999998,9.16e-5,1.3083,0.405,0.0035,0.1187,1.174e-7,1.3088000000000002,76.19999999999999,2.7899999999999996,134,275,4.77,223,394,80.9,1.04,243,7.5,0.55,256,0.13,49.199999999999996,22.516,0,38.8,13.921,13.921,13.921,13.921,13.921,0.063,0.20840355426106144,0.43,0.31252091245526553,0.3849784683784
0.295,0.013600000000000001,0.0765,0.00216,1.0593,0.558,0.2124,0.1735,0.0010940000000000001,1.2835,0.404,0.0114,0.1679,1.189e-4,1.3205,0.41700000000000004,0.0044,0.09570000000000001,2.0199999999999998e-7,1.336,75.89999999999999,2.2199999999999998,128,274,4.359999999999999,227,390,59.9,1.94,247,4.6000000000000005,0.661,251.7,0.12,47.199999999999996,21.12,0,35.15,11.635,11.635,11.635,11.635,11.635,0.095,0.21628051460817727,0.508,0.313,0.3969744607795858
0.299,0.011699999999999999,0.0621,0.0023,1.0633,0.553,0.2258,0.1352,7.94e-4,1.2603,0.4,0.0075,0.0826,4.4030000000000004e-5,1.4687000000000001,0.406,0.004,0.2015,1.61e-7,1.2949000000000002,75.69999999999999,1.07,136,270,4.68,225,386,45.3,1.6400000000000001,232,7.9,0.737,247.4,0.13,47.8,21.621,0,38.8,14.798,14.798,14.798,14.798,14.798,0.081,0.21516171448192942,0.503,0.36587875346542487,0.38599257493033334
0.29,0.012799999999999999,0.07139999999999999,0.00256,1.084,0.48,0.2301,0.19990000000000002,2.793e-4,1.2968,0.396,0.0116,0.15689999999999998,1.355e-4,1.5182,0.402,0.0034,0.19779999999999998,1.0629999999999999e-7,1.3012000000000001,76,1.42,130,271,4.47,225,388,46.6,1.19,234,3.9,0.775,242.9,0.13,48.5,21.357,0,38.8,14.917,14.917,14.917,14.917,14.917,0.226,0.2087661151291108,0.43,0.26909828995014695,0.38199434703359664
0.293,0.0133,0.0823,0.00191,1.077,0.526,0.2136,0.0858,2.5140000000000004e-4,1.3369,0.394,0.010700000000000001,0.1371,4.5940000000000004e-5,1.4075000000000002,0.39,0.0036999999999999997,0.0976,1.57e-7,1.2454,76.1,1.79,136,267,4.1,235,390,62.5,1.4,234,9,0.644,258.8,0.16,47.199999999999996,21.07,0,49.75,26.246,26.246,26.246,26.246,26.246,0.134,0.21667854133903577,0.476,0.3546744952281606,0.37
0.289,0.015300000000000001,0.0878,0.00298,1.0912,0.532,0.2083,0.14329999999999998,3.48e-4,1.2864,0.40800000000000003,0.013399999999999999,0.1558,1.96e-4,1.4633,0.405,0.0023,0.2232,1.47e-7,1.3604,76.39999999999999,4.34,130,274,4.2,234,386,62.7,1.42,244,7.1000000000000005,0.851,254.9,0.13,49.5,21.859,0,38.8,14.501,14.501,14.501,14.501,14.501,0.14,0.2007722391590586,0.482,0.2742760771437368,0.384970917004
0.366,0.0156,0.0853,0.0023699999999999997,1.0658,0.5630000000000001,0.2451,0.1982,3.0000000000000003e-4,1.2923,0.401,0.013600000000000001,0.1874,6.69e-5,1.278,0.402,0.0076,0.1313,1.48e-7,1.2824,76,2.8099999999999996,128,277,4.64,225,386,50.4,1.3900000000000001,239,9.200000000000001,0.729,248.9,0.11,49.4,22.206,0,31.5,6.955,6.955,6.955,6.955,6.955,0.039,0.26622556739311676,0.513,0.32283407509473866,0.381634254032004
0.307,0.0148,0.0866,0.00307,1.0754,0.5650000000000001,0.2187,0.19790000000000002,2.452e-4,1.341,0.381,0.0093,0.1524,4.655e-5,1.3686,0.386,0.0055000000000000005,0.2535,1.66e-7,1.2661,76.1,0.83,134,274,4.35,232,392,47.1,2.01,233,4.7,0.559,249.8,0.16,47.9,21.242,0,49.75,25.745,25.745,25.745,25.745,25.745,0.463,0.23803364204927333,0.515,0.33923508153697807,0.3659943305431011
0.27,0.014100000000000001,0.0708,0.00277,1.0581,0.476,0.2333,0.1718,3.1e-4,1.3938000000000001,0.404,0.014499999999999999,0.1383,5.33e-5,1.5610000000000002,0.392,0.0066,0.0512,1.266e-7,1.2341000000000002,76.1,1.66,127,273,4.52,223,390,63.7,1.72,241,8.5,0.395,245,0.16,45.6,20.263,0,49.75,26.963,26.963,26.963,26.963,26.963,0.224,0.20517234340994445,0.426,0.32840502759511264,0.37199999999999994
0.297,0.0126,0.0513,0.002,1.0882,0.548,0.243,0.18120000000000003,0.00175,1.3754,0.42500000000000004,0.0127,0.1805,7.24e-5,1.4432,0.405,0.0046,0.1434,1.5299999999999998e-7,1.3472000000000002,76,3.8099999999999996,128,268,4.53,220,390,52.6,1.17,238,2,0.587,253.3,0.13,46.3,20.962,0,38.8,15.299,15.299,15.299,15.299,15.299,0.239,0.21682364527379647,0.498,0.3247268003188627,0.3849990011644509
0.295,0.0133,0.06620000000000001,0.00255,1.0534999999999999,0.497,0.227,0.2148,5.14e-4,1.3655,0.43600000000000005,0.0158,0.1259,4.3941000000000005e-5,1.3559,0.393,0.0051,0.13490000000000002,1.212e-7,1.363,76.3,1.52,132,273,4.33,220,382,68.2,1.75,229,5.1000000000000005,0.658,243.2,0.13,46.8,20.397,0,38.8,15.935,15.935,15.935,15.935,15.935,0.168,0.218958952335596,0.447,0.4051407988472291,0.37297749894520005
0.27,0.015,0.0529,0.00169,1.0726,0.513,0.22820000000000001,0.0742,3.25e-4,1.2283,0.383,0.012299999999999998,0.23299999999999998,6.53e-5,1.4772,0.392,0.003,0.1265,1.35e-7,1.5138,76,1.72,132,274,4.17,223,387,80.8,1.47,243,1.2999999999999998,0.797,261.8,0.16,46.4,20.979,4.637477777777778,49.75,21.38702222222222,21.38702222222222,21.38702222222222,21.38698888888889,21.38698888888889,0.4465,0.22463876839733382,0.463,0.31849226951592563,0.37199999999999994
0.285,0.0131,0.0806,0.00328,1.0645,0.482,0.21330000000000002,0.1447,4.4899999999999996e-4,1.3037,0.383,0.0119,0.15739999999999998,4.7930000000000004e-5,1.3387,0.39,0.0048000000000000004,0.20790000000000003,1.24e-7,1.3329000000000002,75.89999999999999,4.54,129,266,4.35,234,395,74.5,1.26,240,6.1000000000000005,0.706,257.2,0.12,48.6,21.947,0,35.15,10.775,10.775,10.775,10.775,10.775,0.128,0.20547821817309975,0.432,0.31954284263484334,0.3699948861839693
0.321,0.013000000000000001,0.0619,0.00174,1.0625,0.478,0.21030000000000001,0.1563,3.15e-4,1.3618000000000001,0.388,0.0178,0.2258,1.024e-4,1.3352000000000002,0.42100000000000004,0.0035,0.2056,1.36e-7,1.4118000000000002,75.89999999999999,2.42,134,272,4.28,223,392,46.9,1.75,241,9.5,0.811,260.6,0.15,47.8,21.68,0,46.099999999999994,22.035,22.035,22.035,22.035,22.035,0.085,0.2361242347031102,0.428,0.31728440312181955,0.400973723258
0.307,0.0144,0.0717,0.00195,1.0578,0.44,0.21650000000000003,0.1109,7.26e-4,1.3137,0.406,0.012799999999999999,0.1634,4.415e-5,1.4306,0.389,0.0024,0.1713,1.92e-7,1.2792000000000001,76.3,3.28,128,266,4.45,236,386,66.6,1.16,246,3.1999999999999997,0.673,253.6,0.14,47,21.069,0,42.449999999999996,18.871,18.871,18.871,18.871,18.871,0.21,0.23723223758009132,0.39,0.37534895859702866,0.369
0.267,0.015099999999999999,0.0659,0.00202,1.063,0.499,0.21150000000000002,0.2242,4.64e-4,1.301,0.402,0.0095,0.1511,5.52e-5,1.3968,0.403,0.004,0.1481,1.241e-7,1.3552000000000002,76.1,0.16,128,274,4.56,230,394,41.6,1.43,244,8.9,0.579,254.9,0.17,45.6,20.731,0,53.4,30.223,30.223,30.223,30.223,30.223,0.146,0.20004095161833715,0.449,0.3343772258169506,0.3829861324839557
0.305,0.0149,0.0808,0.0025,1.0779,0.557,0.20820000000000002,0.1142,5.61e-4,1.2872000000000001,0.394,0.0119,0.1159,4.4800000000000005e-5,1.4893,0.373,0.0031999999999999997,0.15460000000000002,1.215e-7,1.29,75.5,2.7199999999999998,133,273,3.8899999999999997,225,383,66.8,1.69,234,5.6000000000000005,0.44799999999999995,264.5,0.13,47.8,21.553,0,38.8,14.808,14.808,14.808,14.808,14.808,0.139,0.21832501921395664,0.507,0.3483019093279523,0.353
0.253,0.015200000000000002,0.0842,0.00158,1.0713,0.523,0.2252,0.1699,2.702e-4,1.2931000000000001,0.41100000000000003,0.0078,0.1418,6.75e-5,1.4571,0.41200000000000003,0.0053,0.156,1.5799999999999999e-7,1.3492000000000002,76,1.52,132,269,4.62,234,382,49.8,1.53,245,2.1,0.873,253,0.13,48.5,21.987,0,38.8,14.322,14.322,14.322,14.322,14.322,0.191,0.19243271870047984,0.473,0.3116372908234369,0.3919682192440777
0.282,0.013500000000000002,0.0599,0.00211,1.0799,0.486,0.2147,0.19829999999999998,6.38e-4,1.2701,0.382,0.0127,0.2323,7.1e-5,1.34,0.397,0.0024,0.0887,1.49e-7,1.4183000000000001,75.5,0.98,132,263,4.54,227,380,67.9,2.33,234,8.200000000000001,0.741,256.7,0.16,47.199999999999996,21.695,0,49.75,25.623,25.623,25.623,25.623,25.623,0.132,0.19963411543345172,0.436,0.32232994846109264,0.376970406776
0.319,0.0159,0.0604,0.00305,1.0594999999999999,0.539,0.2273,0.20379999999999998,3.79e-4,1.3214000000000001,0.395,0.013000000000000001,0.0801,7.59e-5,1.4334,0.41100000000000003,0.0063,0.2212,1.195e-7,1.2931000000000001,75.89999999999999,3.0799999999999996,138,272,4.89,232,390,37.4,1.11,247,7.2,0.539,246.7,0.1,46.6,20.913422222222223,0,27.85,4.593577777777778,4.593577777777778,4.593577777777778,4.593566666666667,4.593588888888889,0.043,0.2200087238093455,0.489,0.24787997404787734,0.3889445271563176
0.33499999999999996,0.015300000000000001,0.0741,0.00233,1.0802,0.498,0.20470000000000002,0.19140000000000001,3.49e-4,1.3057,0.42100000000000004,0.0087,0.12430000000000001,4.93e-5,1.4274,0.393,0.007700000000000001,0.1613,1.242e-7,1.1571,75.8,2.3499999999999996,129,274,4.53,232,388,77.3,1.1,247,4.1000000000000005,0.833,238.8,0.14,47,20.695,0,42.449999999999996,19.219,19.219,19.219,19.219,19.219,0.236,0.2495653335814967,0.448,0.348339186785991,0.37300000000000005
0.314,0.013399999999999999,0.0623,0.00272,1.0566,0.521,0.2126,0.1008,4.2699999999999997e-4,1.2908,0.374,0.0075,0.27140000000000003,5.78e-5,1.3574000000000002,0.402,0.005200000000000001,0.1,1.311e-7,1.1181,75.8,3.28,137,269,4.52,222,388,40.5,1.28,229,9,0.555,265.1,0.12,48.9,22.671,0,35.15,10.113,10.113,10.113,10.113,10.113,0.066,0.22549367262239933,0.471,0.32219244207196807,0.3819871301724788
0.269,0.0161,0.0845,0.00246,1.0738,0.512,0.2044,0.1164,0.001108,1.3415000000000001,0.397,0.0116,0.195,7.280000000000001e-5,1.4953,0.403,0.0047,0.2086,1.019e-7,1.4284000000000001,76.19999999999999,3.5399999999999996,138,273,4.34,236,388,44.3,1.4,240,5,0.621,246.4,0.15,47.3,20.792,0,46.099999999999994,22.792,22.792,22.792,22.792,22.792,0.216,0.20029978886249353,0.462,0.31374087603497763,0.38298242264539994
0.291,0.0155,0.0881,0.0028,1.0551,0.45699999999999996,0.22390000000000002,0.14229999999999998,2.553e-4,1.2624,0.389,0.012299999999999998,0.15839999999999999,6.08e-5,1.3128000000000002,0.399,0.0063,0.23609999999999998,1.37e-7,1.3251000000000002,76.19999999999999,0.59,130,266,4.08,229,391,60.5,1.58,234,6.5,0.81,249.5,0.12,46.1,20.151,0,35.15,12.565,12.565,12.565,12.565,12.565,0.134,0.21577943454563128,0.407,0.3100477345048833,0.37898556860487775
0.29,0.0115,0.0744,0.00301,1.0654,0.54,0.2134,0.2061,6.86e-4,1.2856,0.399,0.009000000000000001,0.12090000000000001,2.83e-4,1.1472,0.395,0.0043,0.07450000000000001,1.38e-7,1.2592,76,5.63,139,275,5.04,224,384,50.7,1.09,233,5.7,0.612,246.1,0.13,47.9,21.893,0,38.8,14.449,14.449,14.449,14.449,14.449,0.158,0.2104013000568993,0.49,0.3539999999999999,0.3749732130299999
0.316,0.013999999999999999,0.098,0.00202,1.0822,0.508,0.21560000000000001,0.242,5.58e-4,1.3478,0.399,0.0167,0.1059,4.968e-5,1.4232,0.41000000000000003,0.0033,0.1202,2.11e-7,1.3931,75.89999999999999,0.85,135,273,4.33,222,382,46.4,1.61,240,8.8,0.8160000000000001,251.9,0.16,47.1,21.053,0,49.75,26.276,26.276,26.276,26.276,26.276,0.121,0.2335960149801419,0.458,0.3334931844916471,0.3899655858041926
0.302,0.0133,0.0845,0.00254,1.071,0.473,0.21580000000000002,0.22160000000000002,2.948e-4,1.2919,0.41400000000000003,0.0131,0.1194,6.15e-5,1.4798,0.399,0.007500000000000001,0.1355,1.22e-7,1.3376000000000001,76.39999999999999,3.17,131,264,4.27,224,382,48,1.32,242,6.7,0.739,259.9,0.16,45.5,20.485,0,49.75,26.716,26.716,26.716,26.716,26.716,0.249,0.2300706499837795,0.423,0.31728138182875226,0.37897729485399995
0.284,0.012799999999999999,0.0487,0.0026,1.0704,0.498,0.2217,0.1746,3.98e-4,1.3503,0.42700000000000005,0.0098,0.1154,1.342e-4,1.4464000000000001,0.402,0.0018999999999999998,0.1595,1.7799999999999998e-7,1.1884000000000001,76.19999999999999,1.97,133,263,4.31,228,395,57.6,1.08,240,5.6000000000000005,0.867,241.5,0.12,46.1,20.053,0,35.15,12.672,12.672,12.672,12.672,12.672,0.125,0.19637081629626277,0.448,0.298,0.38197338788255714
0.282,0.0131,0.06989999999999999,0.00213,1.0874,0.557,0.23750000000000002,0.1876,6.23e-4,1.2471,0.406,0.0126,0.20279999999999998,4.723e-5,1.3689,0.41400000000000003,0.005900000000000001,0.1965,1.48e-7,1.5006000000000002,76.1,1.32,138,276,4.56,223,386,46.8,1.47,239,3.5,0.602,262.7,0.11,46.3,21.366,0,31.5,7.747,7.747,7.747,7.747044444444445,7.747011111111111,0.087,0.19410602115501238,0.507,0.3404937399533288,0.39373413918189926
0.27,0.012400000000000001,0.061,0.00249,1.1055,0.541,0.2245,0.13219999999999998,3.8e-4,1.3693,0.42300000000000004,0.0249,0.2212,5.74e-5,1.3092000000000001,0.389,0.006200000000000001,0.1575,1.128e-7,1.3091000000000002,76.39999999999999,2.9899999999999998,137,266,4.56,226,388,35.9,1.16,238,9.8,0.42400000000000004,259.4,0.14,47.3,21.536,0,42.449999999999996,18.507,18.507,18.507,18.507,18.507,0.107,0.17759496428305546,0.491,0.36134000208587175,0.369
0.294,0.0166,0.06720000000000001,0.00196,1.0599,0.546,0.23850000000000002,0.0889,2.9120000000000003e-4,1.2769000000000001,0.41400000000000003,0.0125,0.14800000000000002,6.47e-5,1.5231000000000001,0.394,0.0047,0.0903,9.149999999999999e-8,1.2737,75.8,0.22,134,273,4.34,230,385,44.1,1.2,235,2.8,0.659,260.7,0.14,47.8,21.789,0,42.449999999999996,18.092,18.092,18.092,18.092,18.092,0.269,0.227872256309296,0.49599999999999994,0.31019747706852124,0.374
0.27,0.0121,0.0784,0.00185,1.0459,0.47,0.2101,0.12840000000000001,3.93e-4,1.3154000000000001,0.391,0.0094,0.1208,8.9e-5,1.3451000000000002,0.388,0.0055000000000000005,0.20989999999999998,1.48e-7,1.1679000000000002,75.8,2.8,132,274,4.35,231,389,44,1.23,240,8.4,0.54,247.4,0.16,48.8,21.626,0,49.75,25.704,25.704,25.704,25.704,25.704,0.12,0.20960124544398775,0.42,0.29786058975404256,0.3679706618900001
0.27899999999999997,0.0139,0.0906,0.0025,1.0688,0.528,0.2329,0.1104,6.51e-4,1.2551,0.392,0.0098,0.1142,5.58e-5,1.4439000000000002,0.40700000000000003,0.0067,0.2464,1.289e-7,1.3703,76.3,4.22,128,266,4.4399999999999995,224,389,53,1.76,241,3.5,0.867,245,0.12,48.6,21.343,0,35.15,11.356,11.356,11.356,11.356,11.356,0.151,0.2041360615467412,0.478,0.28783620737681703,0.38699279272452247
0.294,0.0138,0.07300000000000001,0.00245,1.0729,0.524,0.2079,0.121,4.2100000000000004e-4,1.3371,0.395,0.0459,0.22949999999999998,1.7900000000000001e-4,1.427,0.381,0.0041,0.1252,1.66e-7,1.2697,75.8,2.3499999999999996,129,264,4.79,235,388,67.5,1.02,235,3.6,0.764,252.8,0.15,46.9,21.56,0,46.099999999999994,21.921,21.921,21.921,21.921,21.921,0.319,0.22337952167358774,0.474,0.3175978410875833,0.360966069838
0.33699999999999997,0.015,0.0712,0.00279,1.0617,0.489,0.2109,0.1891,3.4100000000000005e-4,1.2517,0.402,0.0102,0.2662,4.57e-5,1.3562,0.403,0.0078000000000000005,0.124,9.770000000000001e-8,1.3961000000000001,75.69999999999999,2.03,139,267,4.41,220,395,52.5,1.26,242,3.9,0.406,247.3,0.13,46.8,20.889,0,38.8,15.349,15.349,15.349,15.349,15.349,0.262,0.25439122261928077,0.439,0.3626424020585116,0.38298349412419996
0.305,0.013399999999999999,0.0859,0.00268,1.069,0.497,0.2141,0.1789,3.49e-4,1.3421,0.378,0.012199999999999999,0.1459,1.0400000000000001e-4,1.3283,0.406,0.0074,0.1753,8.4e-8,1.369,75.69999999999999,2.94,129,276,4.74,232,388,42.1,1.46,234,6,0.61,242.8,0.12,48.199999999999996,21.654,0,35.15,11.085,11.085,11.085,11.085,11.085,0.111,0.22135537674874217,0.447,0.2836181584635572,0.3859968271778565
0.299,0.0139,0.0655,0.00184,1.0463,0.503,0.2263,0.1532,7.13e-4,1.3498000000000001,0.388,0.008199999999999999,0.323,5.63e-5,1.2353,0.398,0.004200000000000001,0.1363,1.57e-7,1.3721,75.6,3.25,131,271,4.59,218,394,62,1.6400000000000001,245,6.2,0.532,245.5,0.13,46.6,20.966,0,38.8,15.45,15.45,15.45,15.45,15.45,0.084,0.22397983713737268,0.453,0.3488786456528049,0.3779684063000787
